No,학년,학수번호,과목분야,교과번호,"이수
구분","과목
번호",교과목명,영문교과목명,"강의
계획서",비고,학점,시간,"수강
학부(과)/전공","제청
학부(과)/전공","개설
학부(과)/전공",강의요시/강의실,담당교수,"강의비율
대면:녹화:실시간","수업
유형","캡스톤
(ABF제
적용)","NCS
(ABF제
적용)","패스
과목","원어
강의","원어
유형","현재
인원","학부
인원","대학원
인원","제한
인원","과목
해설","강의
유형","강의
종류",영역,합반
2306,9,BKUA64780,,,전선,4265,현장실습(일학습병행)5,IPP-OJT5,,해당 교과목은 현장실습 형태로 운영되는 교과목임,3.0,8.0, 전체,전체대학,전체대학,, 미배정,,,0,0,Y,,,5,5,0,0,,실험+실습+실기,일반,,0
2307,9,BKUA58448,,,전선,4268,국내대학학점교류선-3,TRANSFER CREDIT,,본교→타교 신청생 수기등록 예정,3.0,3.0, 전체,전체대학,전체대학,, 미배정,,,0,0,,,,5,5,0,0,,이론,일반,,0
2308,9,BKUA64584,,,전선,4272,현장실습(학기제)1,CO-OP 1,,4학기 이상 이수학생만 수강 가능,3.0,8.0, 전체,전체대학,전체대학,, 미배정,,,0,0,Y,,,85,85,0,0,,실험+실습+실기,일반,,0
2309,9,BKUA64585,,,전선,4273,현장실습(학기제)2,CO-OP 2,,4학기 이상 이수학생만 수강 가능,3.0,8.0, 전체,전체대학,전체대학,, 미배정,,,0,0,Y,,,107,107,0,0,,실험+실습+실기,일반,,0
2310,9,BKUA64586,,,전선,4274,현장실습(학기제)3,CO-OP 3,,4학기 이상 이수학생만 수강 가능,3.0,8.0, 전체,전체대학,전체대학,, 미배정,,,0,0,Y,,,104,104,0,0,,실험+실습+실기,일반,,0
2311,9,BKUA64587,,,전선,4275,현장실습(학기제)4,CO-OP 4,,4학기 이상 이수학생만 수강 가능,3.0,8.0, 전체,전체대학,전체대학,, 미배정,,,0,0,Y,,,96,96,0,0,,실험+실습+실기,일반,,0
2312,9,BKUA64588,,,전선,4276,현장실습(학기제)5,CO-OP 5,,4학기 이상 이수학생만 수강 가능,3.0,8.0, 전체,전체대학,전체대학,, 미배정,,,0,0,Y,,,93,93,0,0,,실험+실습+실기,일반,,0
2313,2,RAAA61267,JOUR,0401111,전선,4277,ICT콘텐츠기획,METHODOLOGY OF INTERACTIVE CONTENTS DESIGN,,"1) 실감미디어콘텐츠융합전공(마이크로디그리 포함) 이수(예정자) 전용
(첨단분야 혁신융합대학 간 학점교류생 수강 가능) 
2) 유의사항: 본 강좌는 본교 eCampus가 아닌 lms.xr.ac.kr에서 출석 및 학습 별도 관리",3.0,3.0, 실감미디어콘텐츠융합전공,휴먼ICT연계전공,실감미디어콘텐츠융합전공," 화16-18(공별205), 목16-18(공별205)", 김경모,100:0:0,,0,0,,0,,14,14,0,15,,이론,일반,,1
2314,3,RAAA61268,COMP,1400105,전선,4278,ICT경험디자인,ICT USER EXPERIENCE DESIGN,,"1) 실감미디어콘텐츠융합전공(마이크로디그리 포함) 이수(예정자) 전용
(첨단분야 혁신융합대학 간 학점교류생 수강 가능) 
2) 유의사항: 본 강좌는 본교 eCampus가 아닌 lms.xr.ac.kr에서 출석 및 학습 별도 관리",3.0,3.0, 실감미디어콘텐츠융합전공,휴먼ICT연계전공,실감미디어콘텐츠융합전공," 월04-06(공C487), 수04-06(공C487)", 김지인,100:0:0,,0,0,,0,,7,7,0,10,,이론,일반,,1
2315,2,RAAA59142,JOUR,0401112,전선,4279,축제이벤트산업론,INDUSTRY THEORY OF FESTIVAL EVENTS,,"1) 실감미디어콘텐츠융합전공(마이크로디그리 포함) 이수(예정자) 전용
(첨단분야 혁신융합대학 간 학점교류생 수강 가능) 
2) 유의사항: 본 강좌는 본교 eCampus가 아닌 lms.xr.ac.kr에서 출석 및 학습 별도 관리",3.0,3.0, 실감미디어콘텐츠융합전공,문화콘텐츠학과,실감미디어콘텐츠융합전공, 수09-14(문306), 이영민,100:0:0,,0,0,,0,,10,10,0,10,,이론,일반,,1
2316,2,RABA39602,COMP,1800112,전선,4280,게임프로그래밍,GAME PROGRAMMING,,"1) 실감미디어공학융합전공(마이크로디그리 포함) 이수(예정자) 전용
(첨단분야 혁신융합대학 간 학점교류생 수강 가능) 
2) 유의사항: 본 강좌는 본교 eCampus가 아닌 lms.xr.ac.kr에서 출석 및 학습 별도 관리",3.0,4.0, 실감미디어공학융합전공,실감미디어혁신공유대학사업단,실감미디어공학융합전공," 월11-14(공B361), 수11-14(공B361)", 차영운,100:0:0,,0,0,,1,영어,6,6,0,10,,이론+실습,일반,,1
2317,3,RABA62250,COMP,0900106,전선,4281,고급컴퓨터그래픽스,ADVANCED COMPUTER GRAPHICS,,"1) 실감미디어공학융합전공(마이크로디그리 포함) 이수(예정자) 전용
(첨단분야 혁신융합대학 간 학점교류생 수강 가능) 
2) 유의사항: 본 강좌는 본교 eCampus가 아닌 lms.xr.ac.kr에서 출석 및 학습 별도 관리",3.0,4.0, 실감미디어공학융합전공,컴퓨터공학부,실감미디어공학융합전공," 화01-04(새403), 목01-04(새403)"," 김형석, 전석희",71.9:28.1:0,,0,0,,0,,6,6,0,10,,이론+실습,일반,,1
2318,3,BVDF58568,,,전선,4282,식품위생학,FOOD SANITATION,,* 혁신공유대학(글로컬) 반려동물융합전공 학생들은 수의과대학 본과3학년 A반과 합반으로 진행,2.0,2.0, 반려동물융합,반려동물융합전공,반려동물융합전공, 월09-12(수409)," 서건호, 최농훈",100:0:0,,0,0,,1,영어,4,4,0,10,,이론,일반,,1
2319,3,BVDF58566,,,전선,4283,수의영양학,VETERINARY NUTRITION,,"* 혁신공유대학(글로컬) 반려동물융합전공 학생들은 수의과대학 본과3학년 A,B반과 합반으로 진행",3.0,3.0, 반려동물융합,수의학과,반려동물융합전공, 월01-06(수306)," 정설령, 이소영, 송두원, 박희명, 김효진",31.3:68.8:0,,0,0,,0,,7,7,0,10,,이론,B-러닝(녹화+대면),,1
2320,4,BVDF50991,,,전선,4284,반려동물학,COMPANION ANIMAL SCIENCE,,"* 혁신공유대학(글로컬) 반려동물융합전공 이수자만 수강신청 가능 
* 강의계획은 원전공(동물자원과학과) 교과목과 동일함 
* 대면수업(필수참석)",3.0,3.0, 반려동물융합,반려동물융합전공,반려동물융합전공," 화10-12(동303), 목10-12(동303)", 이경우,100:0:0,,0,0,,0,,5,5,0,10,,이론,일반,,1
2321,2,BVDG50569,,,전선,4285,성인학습및상담,ADULT LEARNING AND COUNSELING,,"* 혁신공유대학(글로컬) 융합치유전공 이수자만 수강신청 가능 
* 플립드러닝",3.0,3.0, 융합치유,융합치유전공,융합치유전공," 수05-06(사327), 금03-06(온라인(녹화))", 주민호,70.8:29.2:0,,0,0,,0,,1,1,0,5,,이론,일반,,1
2322,1,BVDQ53389,,,전선,4287,예술콘텐츠연구,CONTENTS IN ARTS,,"* 혁신공유대학(글로컬) 도시디자인융합전공 이수자만 수강신청 가능 
* 합반 수업이므로 강의계획서는 원전공과 동일함.",3.0,3.0, 도시디자인융합,도시디자인융합전공,도시디자인융합전공, 수03-08(상허관217), 이화진,100:0:0,,0,0,,0,,2,2,0,10,,이론,일반,,1
2323,2,BVDQ59103,,,전선,4288,축제연기표현실습,EXPRESSION OF BODY PERFORMANCE FOR FESTIVALS,,"* 혁신공유대학(글로컬) 도시디자인융합전공 이수자만 수강신청 가능
* 합반 수업이므로 강의계획서는 원전공과 동일함.",3.0,4.0, 도시디자인융합,도시디자인융합전공,도시디자인융합전공, 금08-15(예103)," 서정현, 배상준",100:0:0,,0,0,,0,,1,1,0,4,,이론+실습,일반,,1
2324,2,BVDQ50998,,,전선,4290,도시생활과공공거버넌스,URBAN LIFE AND PUBLIC GOVERNANCE,,"* 혁신공유대학(글로컬) 도시디자인융합전공 이수자만 수강신청 가능 
* 합반 수업이므로 강의계획서는 원전공과 동일함. 
* 1학년 수강불가",3.0,3.0, 도시디자인융합,도시디자인융합전공,도시디자인융합전공, 화13-18(상허관305), 염지선,100:0:0,,0,0,,0,,2,2,0,10,,이론,일반,,1
2325,2,BBQA05556,CHEN,0300101,전선,4292,물리화학2,PHYSICAL CHEMISTRY II,,,3.0,3.0," 융합신소재공, 화학공, 유기나노시스템공, 화학공학부",화학공학부,화학공학부," 화01-03(공D233), 목04-06(공D233)", 민요셉,100:0:0,,0,0,,0,,63,63,0,70,,이론,일반,,0
2326,3,RAAA64906,COMP,1801106,전선,4293,AR/VR콘텐츠실무,AR/VR CONTENTS PRACTICE,,"1) 실감미디어콘텐츠/공학 융합전공(마이크로디그리 포함) 이수(예정자) 전용 
(첨단분야 혁신융합대학 간 학점교류생 수강 가능) 
2)융합대학 교과목으로 계원예술대학교에서 개설함 
본교와 강의요시 기준 상이할 수 있으므로 반드시 실제 강의시간 확인 후 신청 
*교강사: 진영기 / 강의요시: 목 09:00~12:00",3.0,4.0," 실감미디어콘텐츠융합전공, 실감미디어공학융합전공",실감미디어혁신공유대학사업단,실감미디어콘텐츠융합전공,, 미배정,,,0,0,,,,2,2,0,0,,이론+실습,일반,,0
2327,1,RAAA64859,COMP,1801109,전선,4295,메타버스크리에이터세미나,METAVERSE CREATOR SEMINAR,,"1) 실감미디어콘텐츠  융합전공(마이크로디그리 포함) 이수(예정자) 전용 
(첨단분야 혁신융합대학 간 학점교류생 수강 가능) 
2)융합대학 교과목으로 계원예술대학교에서 개설함 
본교와 강의요시 기준 상이할 수 있으므로 반드시 실제 강의시간 확인 후 신청 
*교강사: 천상현 / 강의요시: 월 13:00~15:00",2.0,2.0, 실감미디어콘텐츠융합전공,실감미디어혁신공유대학사업단,실감미디어콘텐츠융합전공,, 미배정,,,0,0,,,,6,6,0,0,,이론,일반,,0
2328,1,RAAA65188,DESI,0600111,전선,4296,실감디자인씽킹,DESIGN THINKING,,"1) 실감미디어콘텐츠/공학 융합전공(마이크로디그리 포함) 이수(예정자) 전용 
(첨단분야 혁신융합대학 간 학점교류생 수강 가능) 
2)융합대학 교과목으로 배재대학교에서 개설함 
본교와 강의요시 기준 상이할 수 있으므로 반드시 실제 강의시간 확인 후 신청 
*교강사: 최규한 / 강의요시: 온라인",3.0,3.0," 실감미디어콘텐츠융합전공, 실감미디어공학융합전공",실감미디어혁신공유대학사업단,실감미디어콘텐츠융합전공,, 미배정,,,0,0,,,,11,11,0,0,,이론,일반,,0
2329,1,RAAA65189,JOUR,0401109,전선,4297,실감디지털드로잉,DIGITAL DRAWING,,"1) 실감미디어콘텐츠  융합전공(마이크로디그리 포함) 이수(예정자) 전용 
(첨단분야 혁신융합대학 간 학점교류생 수강 가능) 
2)융합대학 교과목으로 배재대학교에서 개설함 
본교와 강의요시 기준 상이할 수 있으므로 반드시 실제 강의시간 확인 후 신청 
*교강사: 김덕순 / 강의요시: 온라인",3.0,3.0, 실감미디어콘텐츠융합전공,실감미디어혁신공유대학사업단,실감미디어콘텐츠융합전공,, 미배정,,,0,0,,,,6,6,0,0,,이론,일반,,0
2330,1,RAAA65211,COMP,1801107,전선,4298,실감미디어의이해,UNDERSTANDING OF REALISTIC EXPERIENCE,,"1) 실감미디어콘텐츠/공학 융합전공(마이크로디그리 포함) 이수(예정자) 전용 
(첨단분야 혁신융합대학 간 학점교류생 수강 가능) 
2)융합대학 교과목으로 전주대학교에서 개설함 
본교와 강의요시 기준 상이할 수 있으므로 반드시 실제 강의시간 확인 후 신청 
*교강사: 한동숭 / 강의요시: 온라인",3.0,3.0," 실감미디어콘텐츠융합전공, 실감미디어공학융합전공",실감미디어혁신공유대학사업단,실감미디어콘텐츠융합전공,, 미배정,,,0,0,,,,10,10,0,0,,이론+실습,일반,,0
2331,3,RAAA64873,JOUR,0110110,전선,4299,효과적인사회문제정의와아이디어,EFFECTIVE IDEAS FOR SOCIAL ISSUES,,"1) 실감미디어콘텐츠  융합전공(마이크로디그리 포함) 이수(예정자) 전용 
(첨단분야 혁신융합대학 간 학점교류생 수강 가능) 
2)융합대학 교과목으로 전주대학교에서 개설함 
본교와 강의요시 기준 상이할 수 있으므로 반드시 실제 강의시간 확인 후 신청 
*교강사: 한동숭 / 강의요시: 온라인",3.0,3.0, 실감미디어콘텐츠융합전공,실감미디어혁신공유대학사업단,실감미디어콘텐츠융합전공,, 미배정,,,0,0,,,,7,7,0,0,,이론+실습,일반,,0
2332,3,RABA65205,COMP,1800102,전선,4301,XR기술PBL,XR TECHNOLOGY PBL,,"1) 실감미디어 공학 융합전공(마이크로디그리 포함) 이수(예정자) 전용
(첨단분야 혁신융합대학 간 학점교류생 수강 가능)
2)융합대학 교과목으로 경희대학교에서 개설함
본교와 강의요시 기준 상이할 수 있으므로 반드시 실제 강의시간 확인 후 신청 
*교강사: 우탁/ 강의요시: 수 09:00-12:50",3.0,4.0, 실감미디어공학융합전공,실감미디어혁신공유대학사업단,실감미디어공학융합전공,, 미배정,,,0,0,,,,1,1,0,0,,이론+실습,일반,,0
2333,2,RABA64846,BUSI,0300140,전선,4303,XR창업비즈니스모델,XR START-UP BUSINESS MODEL,,"1) 실감미디어콘텐츠/공학 융합전공(마이크로디그리 포함) 이수(예정자) 전용 
(첨단분야 혁신융합대학 간 학점교류생 수강 가능) 
2)융합대학 교과목으로 중앙대학교에서 개설함 
본교와 강의요시 기준 상이할 수 있으므로 반드시 실제 강의시간 확인 후 신청 
*교강사: 이일한, 김경모 / 강의요시: 월 09:00-11:50",3.0,3.0," 실감미디어콘텐츠융합전공, 실감미디어공학융합전공",실감미디어혁신공유대학사업단,실감미디어공학융합전공,, 미배정,,,0,0,,,,8,8,0,0,,이론,일반,,0
2334,2,RABA64923,COMP,1800103,전선,4304,XR콘텐츠디자인워크숍(캡스톤디자인),XR CONTENTS DESIGN WORKSHOP,,"1) 실감미디어 공학 융합전공(마이크로디그리 포함) 이수(예정자) 전용 
(첨단분야 혁신융합대학 간 학점교류생 수강 가능) 
2)융합대학 교과목으로 계원예술대학교에서 개설함 
본교와 강의요시 기준 상이할 수 있으므로 반드시 실제 강의시간 확인 후 신청 
*교강사: 전나현 / 강의요시: 금 15:00~18:00
3)계원예술대학교 'XR콘텐츠디자인워크숍(캡스톤디자인), XR콘텐츠디자인워크숍'은 동일 교과목이며, 
본교성적증명서 상에는 'XR콘텐츠디자인워크숍(캡스톤디자인)'으로 기재 예정",3.0,3.0, 실감미디어공학융합전공,실감미디어혁신공유대학사업단,실감미디어공학융합전공,, 미배정,,,0,0,,,,2,2,0,0,,실험+실습+실기,일반,,0
2335,1,RABA11792,COMP,1300115,전선,4305,객체지향프로그래밍,OBJECT-ORIENTED PROGRAMMING,,"1) 실감미디어 공학 융합전공(마이크로디그리 포함) 이수(예정자) 전용 
(첨단분야 혁신융합대학 간 학점교류생 수강 가능) 
2)융합대학 교과목으로 경희대학교에서 개설함 
본교와 강의요시 기준 상이할 수 있으므로 반드시 실제 강의시간 확인 후 신청 
*교강사: 이대호 / 강의요시:  온라인",3.0,4.0, 실감미디어공학융합전공,실감미디어혁신공유대학사업단,실감미디어공학융합전공,, 미배정,,,0,0,,,,4,4,0,0,,이론+실습,일반,,0
2336,2,RABA65196,COMP,1800108,전선,4306,게임엔진기초,GAME ENGINE PROGRAMMING BAGICS,,"1) 실감미디어 공학 융합전공(마이크로디그리 포함) 이수(예정자) 전용 
(첨단분야 혁신융합대학 간 학점교류생 수강 가능) 
2)융합대학 교과목으로 경희대학교에서 개설함 
본교와 강의요시 기준 상이할 수 있으므로 반드시 실제 강의시간 확인 후 신청 
*교강사: 강형엽 / 강의요시: 화 13:00-16:50",3.0,4.0, 실감미디어공학융합전공,실감미디어혁신공유대학사업단,실감미디어공학융합전공,, 미배정,,,0,0,,,,1,1,0,0,,이론+실습,일반,,0
2337,3,RABA65220,INRE,0000105,전선,4307,글로벌리빙랩프로젝트,GLOBAL LIVING LAB PROJECT,,"1) 실감미디어 공학 융합전공(마이크로디그리 포함) 이수(예정자) 전용 
(첨단분야 혁신융합대학 간 학점교류생 수강 가능) 
2)융합대학 교과목으로 계명대학교에서 개설함 
본교와 강의요시 기준 상이할 수 있으므로 반드시 실제 강의시간 확인 후 신청 
*교강사: 미정 / 강의요시: 월18:00~20:25",3.0,3.0, 실감미디어공학융합전공,실감미디어혁신공유대학사업단,실감미디어공학융합전공,, 미배정,,,0,0,,,,1,1,0,0,,이론+실습,일반,,0
2338,3,RABA64854,BUSI,0300141,전선,4308,글로벌사회적가치와창업사례,GLOBAL SOCIAL VALUES AND STARTUP,,"1) 실감미디어콘텐츠/공학 융합전공(마이크로디그리 포함) 이수(예정자) 전용 
(첨단분야 혁신융합대학 간 학점교류생 수강 가능) 
2)융합대학 교과목으로 중앙대학교에서 개설함 
본교와 강의요시 기준 상이할 수 있으므로 반드시 실제 강의시간 확인 후 신청 
*교강사: 미정 / 강의요시: 금 09:00-11:50",3.0,3.0," 실감미디어콘텐츠융합전공, 실감미디어공학융합전공",실감미디어혁신공유대학사업단,실감미디어공학융합전공,, 미배정,,,0,0,,,,11,11,0,0,,이론,일반,,0
2339,3,RABA64853,BUSI,1500114,전선,4309,기업가정신과벤처경영,ENTREPRENEURSHIP AND STARTUP BUSINESS,,"1) 실감미디어콘텐츠/공학 융합전공(마이크로디그리 포함) 이수(예정자) 전용 
(첨단분야 혁신융합대학 간 학점교류생 수강 가능) 
2)융합대학 교과목으로 중앙대학교에서 개설함 
본교와 강의요시 기준 상이할 수 있으므로 반드시 실제 강의시간 확인 후 신청 
*교강사: 김진수 / 강의요시: 화 09:00-11:50",3.0,3.0," 실감미디어콘텐츠융합전공, 실감미디어공학융합전공",실감미디어혁신공유대학사업단,실감미디어공학융합전공,, 미배정,,,0,0,,,,6,6,0,0,,이론,일반,,0
2340,2,RABA64861,DESI,0304108,전선,4310,버추얼모션캡처워크숍,VIRTUAL MOTION CAPTURE WORKSHOP,,"1) 실감미디어 공학 융합전공(마이크로디그리 포함) 이수(예정자) 전용 
(첨단분야 혁신융합대학 간 학점교류생 수강 가능) 
2)융합대학 교과목으로 계원예술대학교에서 개설함 
본교와 강의요시 기준 상이할 수 있으므로 반드시 실제 강의시간 확인 후 신청 
*교강사: 동그라미 / 강의요시:  금 09:00~12:00",3.0,3.0, 실감미디어공학융합전공,실감미디어혁신공유대학사업단,실감미디어공학융합전공,, 미배정,,,0,0,,,,4,4,0,0,,실험+실습+실기,일반,,0
2341,1,RABA64863,DESI,0304106,전선,4311,버추얼캐릭터워크숍,VIRTUAL CHARACTER WORKSHOP,,"1) 실감미디어 공학 융합전공(마이크로디그리 포함) 이수(예정자) 전용 
(첨단분야 혁신융합대학 간 학점교류생 수강 가능) 
2)융합대학 교과목으로 계원예술대학교에서 개설함 
본교와 강의요시 기준 상이할 수 있으므로 반드시 실제 강의시간 확인 후 신청 
*교강사: 최영락 / 강의요시: 목 13:00~16:00",3.0,3.0, 실감미디어공학융합전공,실감미디어혁신공유대학사업단,실감미디어공학융합전공,, 미배정,,,0,0,,,,3,3,0,0,,이론+실습,일반,,0
2342,2,RABA65209,DESI,0304109,전선,4312,실감3D캐릭터모델링,REALISTIC 3D CHARACTER MODELLING,,"1) 실감미디어콘텐츠/공학 융합전공(마이크로디그리 포함) 이수(예정자) 전용 
(첨단분야 혁신융합대학 간 학점교류생 수강 가능) 
2)융합대학 교과목으로 배재대학교에서 개설함 
본교와 강의요시 기준 상이할 수 있으므로 반드시 실제 강의시간 확인 후 신청 
*교강사: 권인선 / 강의요시: 화 09:00~12:00",3.0,4.0," 실감미디어콘텐츠융합전공, 실감미디어공학융합전공",실감미디어혁신공유대학사업단,실감미디어공학융합전공,, 미배정,,,0,0,,,,1,1,0,0,,이론+실습,일반,,0
2343,1,RABA65191,COMP,1000110,전선,4313,실감미디어컴퓨팅기초,INTRODUCTION TO REALISTIC MEDIA PROGRAMMING,,"1) 실감미디어콘텐츠/공학 융합전공(마이크로디그리 포함) 이수(예정자) 전용 
(첨단분야 혁신융합대학 간 학점교류생 수강 가능) 
2)융합대학 교과목으로 경희대학교에서 개설함 
본교와 강의요시 기준 상이할 수 있으므로 반드시 실제 강의시간 확인 후 신청 
*교강사: 정원수현/ 강의요시: 온라인",3.0,4.0," 실감미디어콘텐츠융합전공, 실감미디어공학융합전공",실감미디어혁신공유대학사업단,실감미디어공학융합전공,, 미배정,,,0,0,,,,8,8,0,0,,이론+실습,일반,,0
